cnt_classes,clstr_id,product_id,product_barcode,product_name
149,199,32,18500,"Mandarinai 4/5dyd., 1kg"
149,199,33,18506,"Did. mandarinai 1/2dyd. ORTANIQUE, kg"
149,34,34,18540,"Geltoni melionai, 1kg"
149,35,35,18545,"Moliūgai, 1kg"
149,36,36,18560,"Pastarnokai,1kg"
149,37,37,18562,"Plautos morkos, 1kg"
149,38,38,18563,"Plautos morkos fas., 1kg"
149,39,39,18570,"Nektarinai, 1kg"
149,40,40,18573,"Fas. liet. obuoliai, 1kg"
149,238,41,18577,"Obuoliai IDARED, kg (dyd. 80-90),1kg"
149,238,42,18589,"Obuoliai JONAGOLD 90/100, 1kg"
149,238,43,18600,Obuoliai GALA dyd. 70 1kg
149,44,44,18602,Obuoliai CRIPPS PINK dyd. 65 1kg
149,45,45,18603,"Fas. obuoliai CHAMPION 65+, 1kg"
149,238,46,18609,"Lietuviški obuoliai, 1kg"
149,47,47,18617,"Obuoliai GOLDEN 70+, 1kg"
149,48,48,18633,"PERSIMONAI, 1kg"
149,49,49,18635,"Persikai , 1kg"
149,50,50,18670,"Geltonoji paprika dyd. G/GG, 1kg"
149,51,51,18674,"Raudonosios paprikos (90-110mm), 1 kg"
149,52,52,18675,"Žaliosios paprikos dyd. G/GG, 1kg"
149,53,53,18677,"Aštrioji paprika, 1kg"
149,54,54,18680,Juodieji pomidorai ADORA dyd. 4757 mm
149,55,55,18681,"Baltoji paprika, 1kg"
149,56,56,18682,"Avietiniai pomidorai, 1kg"
149,215,57,18692,"Pomidorai, 1kg"
149,215,58,18696,"Pomidorai (užaug. po danga) dyd. BB,1kg"
149,215,59,18698,"Slyviniai pomidorai, 1kg"
149,60,60,18699,"Smulkiavaisiai pomidorai Angelle, 1kg"
149,61,61,18710,"Porai, 1kg"
149,195,62,18715,paragins pupels1kg
149,63,63,18730,"Baltieji ridikai, 1kg"
149,64,64,18770,"Raudonieji ridikėliai, 1kg"
149,65,65,18780,"Salierų gumbai, 1kg"
149,66,66,18790,Salierų stiebai 1kg
149,200,67,18822,"Fasuoti svogūnai, 1kg"
149,68,68,18823,"Raudonieji svogūnai, 1kg"
149,69,69,18825,"Balti svogūnai, 1kg"
149,70,70,18840,"Raudonosios vynuogės, 1kg"
149,195,71,18843,"Žaliosios vynuogės, 1kg"
149,72,72,19002,"Džiovinti abrikosai, 1kg"
149,237,73,19020,"Anakardžių riešutai, 1kg"
149,74,74,19041,"Bananų traškučiai, 1kg"
149,235,75,19061,"Džiovintos datulės be kaulo, 1kg"
149,200,76,19081,Graikiniai rieutai su kevalu 1kg
149,77,77,19082,"Graikinių riešutų branduoliai, 1kg"
149,235,78,19083,"Džiovintų spanguolių puselės, 1kg"
149,219,79,19110,"Lazdynų riešutų branduoliai, 1kg"
149,236,80,19120,"Migdolų riešutai, 1kg"
149,81,81,19151,"Pistacijos kepintos ir sūdytos, 1kg"
149,206,82,19161,"Razinos GOLDEN, 1kg"
149,235,83,19164,"Razinos, 1kg"
149,206,84,19166,"Razinos GOLDEN JUMBO, 1kg"
149,208,85,19180,"Saulėgrąžų branduoliai, 1kg"
149,86,86,19200,"Riešutų ir razinų mišinys GAR2, 1kg"
149,87,87,19202,Riešutų mišinys GAR2
149,88,88,19219,"Žemės riešutai su svogūnais JĖGA,"
149,89,89,19220,"Žemės riešutų branduoliai, 1kg"
149,208,90,19221,"Žemės riešutai be odelės, 1kg"
149,91,91,19223,"Žemės riešutai su kevalu, 1kg"
149,236,92,19226,"Kepinti ir sūdyti žemės riešutai, 1kg"
149,93,93,19232,"Skrudinti žemės rieš.su medumi  JĖGA,1kg"
149,219,94,19300,"Pekano riešutai, 1 kg"
149,95,95,19370,"Žemės riešutai apvalkale ROIS BEER,1kg"
149,96,96,21005,Saldainiai LAIMOVOJE TRULIALIA
149,97,97,21009,Saldainiai ZOLOTOJ STEP
149,98,98,21013,21013
149,99,99,21016,21016
149,100,100,21017,Saldainiai MASKA
149,101,101,21021,Saldainiai KROWKA KRUCHUTKA
149,102,102,21024,Karamelė VKUSIA MIX
149,103,103,21026,Saldainiai CHOCO LUCK su aguonomis
149,232,104,21033,Saldainiai MURKINY ZABAVY
149,232,105,21034,Saldainiai ATTACHE
149,106,106,21040,"Saldainiai KOROVKA Sufle,1kg"
149,107,107,21042,Saldainiai MARMELADUKAI
149,108,108,21058,Saldainiai NOMEDA
149,109,109,21059,Saldainiai PERGALĖ Cherry
149,213,110,21066,Sald.SWEET TRAVEL su karam.ir ž.rieš.
149,226,111,21087,Saldainiai MILK BELL MIX
149,203,112,21088,Saulėgrąžų branduolių kozinakas
149,113,113,21090,"Saldainiai su likeriu SOSTINĖS, 1kg"
149,114,114,21092,Saldainiai PUPA
149,225,115,21093,Saldainiai RAUDONOJI AGUONA
149,116,116,21097,"Saldainiai VILNIUS, 1kg"
149,232,117,21098,Saldainiai KREGŽDUTĖ
149,234,118,21104,Saldainiai STEP MIX
149,119,119,21109,ANANASINIAI saldainiai
149,120,120,21112,Saldainiai STEP GRILIAAS
149,194,121,21126,Irisai su žel. įd. MINKY-BINKY
149,122,122,21133,Saldainiai SOUFFLE SALDI SALA
149,123,123,21134,"Saldainiai KRASNAJA ŠAPOČKA,1kg"
149,124,124,21183,Raugeriškio skonio želiniai saldainiai
149,125,125,21198,Saldainiai FRUTLANDIJA
149,126,126,21231,Saldainiai POUFFLE
149,233,127,21237,Saldainiai ZOLOTOJ KLIUČIK
149,234,128,21310,Saldainiai LOIS
149,129,129,21317,Saldainiai JOY NUT
149,130,130,21369,Saldainiai GOLDEN LILY
149,227,131,21377,Saldainiai IO RIO
149,132,132,21388,"Saldainiai ZOLUŠKA, 1kg"
149,133,133,21394,"Saldainiai TOFFE CREAM, 1 kg"
149,134,134,21398,Karamels skonio sald. ALIONKA 7
149,235,135,21415,Saldainiai GLEIS okolado skonio
149,136,136,21424,Saldainiai GLEIS griet. skonio
149,137,137,21425,Saldainiai VERSAL
149,138,138,21443,Citrinų skonio vaflis
149,232,139,21455,Saldainiai GULBĖS SAPNAS
149,140,140,21459,Sald. BELOVEŽO GIRIA su spang. tyre
149,141,141,21475,"Saldainiai KOVBOJ DŽONI,1kg"
149,142,142,21482,Saldainiai MAMA PRIECHALA
149,231,143,21484,21484
149,213,144,21513,Saldainiai MEGA DRIVE
149,145,145,21528,"Saulėgrąžų chalva su žem.rieš.,1kg"
149,146,146,21529,Saulėgr.chalva MILK SOFTNESS
149,147,147,21690,992169000000
149,226,148,21720,Karamel FUNNY BOOM
149,149,149,21730,Karamel ANGRY SOUR
149,226,150,21740,Saldainiai BONASIE su lazd.rie.
149,151,151,21752,Saldainiai BONASIE su apelsinais
149,152,152,21754,Saldainiai BONFETTI NUGA
149,153,153,21761,Glaistyta vanilinė saulėgražų chalva
149,232,154,21762,Saldainiai TRAŠKUSIS VKUSIA
149,232,155,21764,Vir. pieno skonio saldainiai VERŽĖ
149,233,156,21767,Saldainiai MANGO
149,157,157,21772,Sald. BELOVEO GIRIA su obuol. tyre
149,209,158,21773,Sald. NOMEDA Winter time
149,213,159,21788,Saldainiai NESTLE LION® MINI
149,160,160,21801,Saldainiai KURAGA
149,209,161,21808,Saldainiai NOMEDA su imb. ir melionu kg
149,162,162,21824,Anyžių skonio karamelė ROSHEN ANIS
149,163,163,21825,Saldainiai 'Jelly'
149,194,164,21826,Saldainiai 'Crazy Bee Frutty'
149,232,165,21829,Karamelė su pieno įdaru „SWEET DROP“
149,166,166,21832,Vafliniai saldainiai LAZY COW
149,226,167,21857,Saldainiai MIŠKA KOSOLAPYJ
149,168,168,21858,Saldainiai IVINKA arbz skonio
149,169,169,21867,992186700000
149,226,170,21869,Saldainiai ZOLOTAJA LILIJA
149,171,171,21893,Vanilinė saulėgražų chalva
149,233,172,21917,21917
149,226,173,21920,"Saldainių su įdaru asorti,1kg"
149,174,174,21922,Saldainiai BOUNTY
149,226,175,21947,Saldainiai KALD SENELIAI
149,176,176,21948,21948
149,234,177,21957,Saldainiai ERNOSLIV
149,178,178,21960,Karamelė BARBARIS
149,179,179,21962,Karamelė MIATNAJA
149,180,180,21965,Saldainiai KORIVKA ROSHEN
149,227,181,21972,"Irisas KIS KIS, 1kg"
149,182,182,21973,Saldainiai LA BOHEME PARFE
149,183,183,21974,Karamelė su įdaru BIM BOM
149,232,184,21987,Saldainiai LOKYS
149,231,185,21992,Šok. saldainiai SNICKERS Mini
149,186,186,21993,Šok. saldainiai TWIX Mini
149,225,187,21998,Karamel ZOLOTOY RACHOK
149,188,188,21999,Saldainiai LINKSMŲ ŠVENČIŲ
149,203,189,22015,Meduoliai su vyšnių skonio įdaru
149,190,190,22056,KIJEVO traškučiai
149,237,191,22628,Pyragėliai SKARELĖS su obuolių įdaru
149,237,192,22629,Bandelės su lašinukų įdaru
149,237,193,23683,Sausainiai Pukite
148,0,0,18002,"Ilgavaisiai agurkai, 1kg"
148,1,1,18003,Trumpavaisiai agurkai 1216cm 1kg
148,2,2,18009,"Trumpavaisiai agurkai 9-12cm ,1kg"
148,3,3,18040,"Apelsinai 4/5dyd. Valencija, 1kg"
148,4,4,18044,Sveriami fas. apelsinai NAVELINA 1kg dy
148,5,5,18062,"Arbūzai, 1kg"
148,235,6,18080,"Baklažanai, 1kg"
148,7,7,18100,"Bananai, 1kg"
148,202,8,18164,"Šviežios bulvės, fas. (import.), 1kg"
148,9,9,18166,"Lietuv. did. bulvės (fas.po 10kg), 1kg"
148,202,10,18169,"Lietuviškos šviežios bulvės fasuot.,1kg"
148,11,11,18174,Lietuviškos bulvės did. (fas.) 1kg
148,12,12,18175,"Saldžiosios bulvės,1 kg"
148,13,13,18193,Raudonieji burokėliai (fas.) 1kg.
148,14,14,18210,"Citrinos 1-4dyd. Verna, 1kg"
148,15,15,18213,"Žaliosios citrinos, 1kg"
148,16,16,18230,"Žaliosios cukinijos, 1kg"
148,17,17,18252,"Česnakai, 1kg"
148,18,18,18272,"Granatai, 1kg"
148,19,19,18292,"Raudonieji greipfrutai , 1kg"
148,20,20,18293,Raudonieji greipfrutai POMELO dyd. 120
148,21,21,18294,Greipfrutai POMELO dyd. 120170mm 1kg
148,22,22,18320,"Imbiero šaknys, 1kg"
148,23,23,18360,"Kaliaropės, 1kg"
148,24,24,18362,"Pankoliai, 1kg"
148,25,25,18380,"Kiviai dyd. 60-65 , 1kg"
148,26,26,18403,"Pekininis kopūstas, 1kg"
148,27,27,18408,"Baltagūžiai kopūstai, 1kg"
148,28,28,18440,"Kriaušės CONFERENCE dyd. 45/55, 1kg"
148,29,29,18442,"Kriaušės CONFERENCE 65+, 1kg"
148,30,30,18457,Kriaus RED COMICE 75 1kg
148,31,31,18465,"Lenkiškos kriaušės CLAPSA 60+, 1kg"
148,199,32,18500,"Mandarinai 4/5dyd., 1kg"
148,199,33,18506,"Did. mandarinai 1/2dyd. ORTANIQUE, kg"
148,34,34,18540,"Geltoni melionai, 1kg"
148,35,35,18545,"Moliūgai, 1kg"
148,36,36,18560,"Pastarnokai,1kg"
148,37,37,18562,"Plautos morkos, 1kg"
148,38,38,18563,"Plautos morkos fas., 1kg"
148,39,39,18570,"Nektarinai, 1kg"
148,40,40,18573,"Fas. liet. obuoliai, 1kg"
148,238,41,18577,"Obuoliai IDARED, kg (dyd. 80-90),1kg"
148,238,42,18589,"Obuoliai JONAGOLD 90/100, 1kg"
148,238,43,18600,Obuoliai GALA dyd. 70 1kg
148,44,44,18602,Obuoliai CRIPPS PINK dyd. 65 1kg
148,45,45,18603,"Fas. obuoliai CHAMPION 65+, 1kg"
148,238,46,18609,"Lietuviški obuoliai, 1kg"
148,47,47,18617,"Obuoliai GOLDEN 70+, 1kg"
148,48,48,18633,"PERSIMONAI, 1kg"
148,49,49,18635,"Persikai , 1kg"
148,50,50,18670,"Geltonoji paprika dyd. G/GG, 1kg"
148,51,51,18674,"Raudonosios paprikos (90-110mm), 1 kg"
148,52,52,18675,"Žaliosios paprikos dyd. G/GG, 1kg"
148,53,53,18677,"Aštrioji paprika, 1kg"
148,54,54,18680,Juodieji pomidorai ADORA dyd. 4757 mm
148,55,55,18681,"Baltoji paprika, 1kg"
148,56,56,18682,"Avietiniai pomidorai, 1kg"
148,215,57,18692,"Pomidorai, 1kg"
148,215,58,18696,"Pomidorai (užaug. po danga) dyd. BB,1kg"
148,215,59,18698,"Slyviniai pomidorai, 1kg"
148,60,60,18699,"Smulkiavaisiai pomidorai Angelle, 1kg"
148,61,61,18710,"Porai, 1kg"
148,195,62,18715,paragins pupels1kg
148,63,63,18730,"Baltieji ridikai, 1kg"
148,64,64,18770,"Raudonieji ridikėliai, 1kg"
148,65,65,18780,"Salierų gumbai, 1kg"
148,66,66,18790,Salierų stiebai 1kg
148,200,67,18822,"Fasuoti svogūnai, 1kg"
148,68,68,18823,"Raudonieji svogūnai, 1kg"
148,69,69,18825,"Balti svogūnai, 1kg"
148,70,70,18840,"Raudonosios vynuogės, 1kg"
148,195,71,18843,"Žaliosios vynuogės, 1kg"
148,72,72,19002,"Džiovinti abrikosai, 1kg"
148,237,73,19020,"Anakardžių riešutai, 1kg"
148,74,74,19041,"Bananų traškučiai, 1kg"
148,235,75,19061,"Džiovintos datulės be kaulo, 1kg"
148,200,76,19081,Graikiniai rieutai su kevalu 1kg
148,77,77,19082,"Graikinių riešutų branduoliai, 1kg"
148,235,78,19083,"Džiovintų spanguolių puselės, 1kg"
148,219,79,19110,"Lazdynų riešutų branduoliai, 1kg"
148,236,80,19120,"Migdolų riešutai, 1kg"
148,81,81,19151,"Pistacijos kepintos ir sūdytos, 1kg"
148,206,82,19161,"Razinos GOLDEN, 1kg"
148,235,83,19164,"Razinos, 1kg"
148,206,84,19166,"Razinos GOLDEN JUMBO, 1kg"
148,208,85,19180,"Saulėgrąžų branduoliai, 1kg"
148,86,86,19200,"Riešutų ir razinų mišinys GAR2, 1kg"
148,87,87,19202,Riešutų mišinys GAR2
148,88,88,19219,"Žemės riešutai su svogūnais JĖGA,"
148,89,89,19220,"Žemės riešutų branduoliai, 1kg"
148,208,90,19221,"Žemės riešutai be odelės, 1kg"
148,91,91,19223,"Žemės riešutai su kevalu, 1kg"
148,236,92,19226,"Kepinti ir sūdyti žemės riešutai, 1kg"
148,93,93,19232,"Skrudinti žemės rieš.su medumi  JĖGA,1kg"
148,219,94,19300,"Pekano riešutai, 1 kg"
148,95,95,19370,"Žemės riešutai apvalkale ROIS BEER,1kg"
148,96,96,21005,Saldainiai LAIMOVOJE TRULIALIA
148,97,97,21009,Saldainiai ZOLOTOJ STEP
148,98,98,21013,21013
148,99,99,21016,21016
148,100,100,21017,Saldainiai MASKA
148,101,101,21021,Saldainiai KROWKA KRUCHUTKA
148,102,102,21024,Karamelė VKUSIA MIX
148,103,103,21026,Saldainiai CHOCO LUCK su aguonomis
148,232,104,21033,Saldainiai MURKINY ZABAVY
148,232,105,21034,Saldainiai ATTACHE
148,106,106,21040,"Saldainiai KOROVKA Sufle,1kg"
148,107,107,21042,Saldainiai MARMELADUKAI
148,108,108,21058,Saldainiai NOMEDA
148,109,109,21059,Saldainiai PERGALĖ Cherry
148,213,110,21066,Sald.SWEET TRAVEL su karam.ir ž.rieš.
148,226,111,21087,Saldainiai MILK BELL MIX
148,203,112,21088,Saulėgrąžų branduolių kozinakas
148,113,113,21090,"Saldainiai su likeriu SOSTINĖS, 1kg"
148,114,114,21092,Saldainiai PUPA
148,225,115,21093,Saldainiai RAUDONOJI AGUONA
148,116,116,21097,"Saldainiai VILNIUS, 1kg"
148,232,117,21098,Saldainiai KREGŽDUTĖ
148,234,118,21104,Saldainiai STEP MIX
148,119,119,21109,ANANASINIAI saldainiai
148,120,120,21112,Saldainiai STEP GRILIAAS
148,239,121,21126,Irisai su žel. įd. MINKY-BINKY
148,122,122,21133,Saldainiai SOUFFLE SALDI SALA
148,123,123,21134,"Saldainiai KRASNAJA ŠAPOČKA,1kg"
148,124,124,21183,Raugeriškio skonio želiniai saldainiai
148,125,125,21198,Saldainiai FRUTLANDIJA
148,126,126,21231,Saldainiai POUFFLE
148,233,127,21237,Saldainiai ZOLOTOJ KLIUČIK
148,234,128,21310,Saldainiai LOIS
148,129,129,21317,Saldainiai JOY NUT
148,130,130,21369,Saldainiai GOLDEN LILY
148,227,131,21377,Saldainiai IO RIO
148,132,132,21388,"Saldainiai ZOLUŠKA, 1kg"
148,133,133,21394,"Saldainiai TOFFE CREAM, 1 kg"
148,134,134,21398,Karamels skonio sald. ALIONKA 7
148,235,135,21415,Saldainiai GLEIS okolado skonio
148,136,136,21424,Saldainiai GLEIS griet. skonio
148,137,137,21425,Saldainiai VERSAL
148,138,138,21443,Citrinų skonio vaflis
148,232,139,21455,Saldainiai GULBĖS SAPNAS
148,140,140,21459,Sald. BELOVEŽO GIRIA su spang. tyre
148,141,141,21475,"Saldainiai KOVBOJ DŽONI,1kg"
148,142,142,21482,Saldainiai MAMA PRIECHALA
148,231,143,21484,21484
148,213,144,21513,Saldainiai MEGA DRIVE
148,145,145,21528,"Saulėgrąžų chalva su žem.rieš.,1kg"
148,146,146,21529,Saulėgr.chalva MILK SOFTNESS
148,147,147,21690,992169000000
148,226,148,21720,Karamel FUNNY BOOM
148,149,149,21730,Karamel ANGRY SOUR
148,226,150,21740,Saldainiai BONASIE su lazd.rie.
148,151,151,21752,Saldainiai BONASIE su apelsinais
148,152,152,21754,Saldainiai BONFETTI NUGA
148,153,153,21761,Glaistyta vanilinė saulėgražų chalva
148,232,154,21762,Saldainiai TRAŠKUSIS VKUSIA
148,232,155,21764,Vir. pieno skonio saldainiai VERŽĖ
148,233,156,21767,Saldainiai MANGO
148,157,157,21772,Sald. BELOVEO GIRIA su obuol. tyre
148,209,158,21773,Sald. NOMEDA Winter time
148,213,159,21788,Saldainiai NESTLE LION® MINI
148,160,160,21801,Saldainiai KURAGA
148,209,161,21808,Saldainiai NOMEDA su imb. ir melionu kg
148,239,162,21824,Anyžių skonio karamelė ROSHEN ANIS
148,163,163,21825,Saldainiai 'Jelly'
148,239,164,21826,Saldainiai 'Crazy Bee Frutty'
148,232,165,21829,Karamelė su pieno įdaru „SWEET DROP“
148,166,166,21832,Vafliniai saldainiai LAZY COW
148,226,167,21857,Saldainiai MIŠKA KOSOLAPYJ
148,168,168,21858,Saldainiai IVINKA arbz skonio
148,169,169,21867,992186700000
148,226,170,21869,Saldainiai ZOLOTAJA LILIJA
148,171,171,21893,Vanilinė saulėgražų chalva
148,233,172,21917,21917
148,226,173,21920,"Saldainių su įdaru asorti,1kg"
148,174,174,21922,Saldainiai BOUNTY
148,226,175,21947,Saldainiai KALD SENELIAI
148,176,176,21948,21948
148,234,177,21957,Saldainiai ERNOSLIV
148,178,178,21960,Karamelė BARBARIS
148,179,179,21962,Karamelė MIATNAJA
148,180,180,21965,Saldainiai KORIVKA ROSHEN
148,227,181,21972,"Irisas KIS KIS, 1kg"
148,182,182,21973,Saldainiai LA BOHEME PARFE
148,183,183,21974,Karamelė su įdaru BIM BOM
148,232,184,21987,Saldainiai LOKYS
148,231,185,21992,Šok. saldainiai SNICKERS Mini
148,186,186,21993,Šok. saldainiai TWIX Mini
148,225,187,21998,Karamel ZOLOTOY RACHOK
148,188,188,21999,Saldainiai LINKSMŲ ŠVENČIŲ
148,203,189,22015,Meduoliai su vyšnių skonio įdaru
148,190,190,22056,KIJEVO traškučiai
148,237,191,22628,Pyragėliai SKARELĖS su obuolių įdaru
148,237,192,22629,Bandelės su lašinukų įdaru
148,237,193,23683,Sausainiai Pukite
147,0,0,18002,"Ilgavaisiai agurkai, 1kg"
147,1,1,18003,Trumpavaisiai agurkai 1216cm 1kg
147,2,2,18009,"Trumpavaisiai agurkai 9-12cm ,1kg"
147,3,3,18040,"Apelsinai 4/5dyd. Valencija, 1kg"
147,4,4,18044,Sveriami fas. apelsinai NAVELINA 1kg dy
147,5,5,18062,"Arbūzai, 1kg"
147,235,6,18080,"Baklažanai, 1kg"
147,7,7,18100,"Bananai, 1kg"
147,202,8,18164,"Šviežios bulvės, fas. (import.), 1kg"
147,9,9,18166,"Lietuv. did. bulvės (fas.po 10kg), 1kg"
147,202,10,18169,"Lietuviškos šviežios bulvės fasuot.,1kg"
147,11,11,18174,Lietuviškos bulvės did. (fas.) 1kg
147,12,12,18175,"Saldžiosios bulvės,1 kg"
147,13,13,18193,Raudonieji burokėliai (fas.) 1kg.
147,14,14,18210,"Citrinos 1-4dyd. Verna, 1kg"
147,15,15,18213,"Žaliosios citrinos, 1kg"
147,16,16,18230,"Žaliosios cukinijos, 1kg"
147,17,17,18252,"Česnakai, 1kg"
147,18,18,18272,"Granatai, 1kg"
147,19,19,18292,"Raudonieji greipfrutai , 1kg"
147,20,20,18293,Raudonieji greipfrutai POMELO dyd. 120
147,21,21,18294,Greipfrutai POMELO dyd. 120170mm 1kg
147,22,22,18320,"Imbiero šaknys, 1kg"
147,23,23,18360,"Kaliaropės, 1kg"
147,24,24,18362,"Pankoliai, 1kg"
147,25,25,18380,"Kiviai dyd. 60-65 , 1kg"
147,26,26,18403,"Pekininis kopūstas, 1kg"
147,27,27,18408,"Baltagūžiai kopūstai, 1kg"
147,28,28,18440,"Kriaušės CONFERENCE dyd. 45/55, 1kg"
147,29,29,18442,"Kriaušės CONFERENCE 65+, 1kg"
147,30,30,18457,Kriaus RED COMICE 75 1kg
147,31,31,18465,"Lenkiškos kriaušės CLAPSA 60+, 1kg"
147,199,32,18500,"Mandarinai 4/5dyd., 1kg"
147,199,33,18506,"Did. mandarinai 1/2dyd. ORTANIQUE, kg"
147,34,34,18540,"Geltoni melionai, 1kg"
147,35,35,18545,"Moliūgai, 1kg"
147,36,36,18560,"Pastarnokai,1kg"
147,37,37,18562,"Plautos morkos, 1kg"
147,38,38,18563,"Plautos morkos fas., 1kg"
147,39,39,18570,"Nektarinai, 1kg"
147,40,40,18573,"Fas. liet. obuoliai, 1kg"
147,238,41,18577,"Obuoliai IDARED, kg (dyd. 80-90),1kg"
147,238,42,18589,"Obuoliai JONAGOLD 90/100, 1kg"
147,238,43,18600,Obuoliai GALA dyd. 70 1kg
147,44,44,18602,Obuoliai CRIPPS PINK dyd. 65 1kg
147,45,45,18603,"Fas. obuoliai CHAMPION 65+, 1kg"
147,238,46,18609,"Lietuviški obuoliai, 1kg"
147,47,47,18617,"Obuoliai GOLDEN 70+, 1kg"
147,48,48,18633,"PERSIMONAI, 1kg"
147,49,49,18635,"Persikai , 1kg"
147,50,50,18670,"Geltonoji paprika dyd. G/GG, 1kg"
147,51,51,18674,"Raudonosios paprikos (90-110mm), 1 kg"
147,52,52,18675,"Žaliosios paprikos dyd. G/GG, 1kg"
147,53,53,18677,"Aštrioji paprika, 1kg"
147,54,54,18680,Juodieji pomidorai ADORA dyd. 4757 mm
147,55,55,18681,"Baltoji paprika, 1kg"
147,56,56,18682,"Avietiniai pomidorai, 1kg"
147,215,57,18692,"Pomidorai, 1kg"
147,215,58,18696,"Pomidorai (užaug. po danga) dyd. BB,1kg"
147,215,59,18698,"Slyviniai pomidorai, 1kg"
147,60,60,18699,"Smulkiavaisiai pomidorai Angelle, 1kg"
147,61,61,18710,"Porai, 1kg"
147,195,62,18715,paragins pupels1kg
147,63,63,18730,"Baltieji ridikai, 1kg"
147,64,64,18770,"Raudonieji ridikėliai, 1kg"
147,65,65,18780,"Salierų gumbai, 1kg"
147,66,66,18790,Salierų stiebai 1kg
147,200,67,18822,"Fasuoti svogūnai, 1kg"
147,68,68,18823,"Raudonieji svogūnai, 1kg"
147,69,69,18825,"Balti svogūnai, 1kg"
147,70,70,18840,"Raudonosios vynuogės, 1kg"
147,195,71,18843,"Žaliosios vynuogės, 1kg"
147,72,72,19002,"Džiovinti abrikosai, 1kg"
147,237,73,19020,"Anakardžių riešutai, 1kg"
147,74,74,19041,"Bananų traškučiai, 1kg"
147,235,75,19061,"Džiovintos datulės be kaulo, 1kg"
147,200,76,19081,Graikiniai rieutai su kevalu 1kg
147,77,77,19082,"Graikinių riešutų branduoliai, 1kg"
147,235,78,19083,"Džiovintų spanguolių puselės, 1kg"
147,219,79,19110,"Lazdynų riešutų branduoliai, 1kg"
147,236,80,19120,"Migdolų riešutai, 1kg"
147,81,81,19151,"Pistacijos kepintos ir sūdytos, 1kg"
147,206,82,19161,"Razinos GOLDEN, 1kg"
147,235,83,19164,"Razinos, 1kg"
147,206,84,19166,"Razinos GOLDEN JUMBO, 1kg"
147,208,85,19180,"Saulėgrąžų branduoliai, 1kg"
147,86,86,19200,"Riešutų ir razinų mišinys GAR2, 1kg"
147,87,87,19202,Riešutų mišinys GAR2
147,88,88,19219,"Žemės riešutai su svogūnais JĖGA,"
147,89,89,19220,"Žemės riešutų branduoliai, 1kg"
147,208,90,19221,"Žemės riešutai be odelės, 1kg"
147,91,91,19223,"Žemės riešutai su kevalu, 1kg"
147,236,92,19226,"Kepinti ir sūdyti žemės riešutai, 1kg"
147,93,93,19232,"Skrudinti žemės rieš.su medumi  JĖGA,1kg"
147,219,94,19300,"Pekano riešutai, 1 kg"
147,95,95,19370,"Žemės riešutai apvalkale ROIS BEER,1kg"
147,96,96,21005,Saldainiai LAIMOVOJE TRULIALIA
147,240,97,21009,Saldainiai ZOLOTOJ STEP
147,98,98,21013,21013
147,240,99,21016,21016
147,100,100,21017,Saldainiai MASKA
147,101,101,21021,Saldainiai KROWKA KRUCHUTKA
147,102,102,21024,Karamelė VKUSIA MIX
147,103,103,21026,Saldainiai CHOCO LUCK su aguonomis
147,232,104,21033,Saldainiai MURKINY ZABAVY
147,232,105,21034,Saldainiai ATTACHE
147,106,106,21040,"Saldainiai KOROVKA Sufle,1kg"
147,107,107,21042,Saldainiai MARMELADUKAI
147,108,108,21058,Saldainiai NOMEDA
147,109,109,21059,Saldainiai PERGALĖ Cherry
147,213,110,21066,Sald.SWEET TRAVEL su karam.ir ž.rieš.
147,226,111,21087,Saldainiai MILK BELL MIX
147,203,112,21088,Saulėgrąžų branduolių kozinakas
147,113,113,21090,"Saldainiai su likeriu SOSTINĖS, 1kg"
147,114,114,21092,Saldainiai PUPA
147,225,115,21093,Saldainiai RAUDONOJI AGUONA
147,116,116,21097,"Saldainiai VILNIUS, 1kg"
147,232,117,21098,Saldainiai KREGŽDUTĖ
147,234,118,21104,Saldainiai STEP MIX
147,119,119,21109,ANANASINIAI saldainiai
147,120,120,21112,Saldainiai STEP GRILIAAS
147,239,121,21126,Irisai su žel. įd. MINKY-BINKY
147,122,122,21133,Saldainiai SOUFFLE SALDI SALA
147,123,123,21134,"Saldainiai KRASNAJA ŠAPOČKA,1kg"
147,124,124,21183,Raugeriškio skonio želiniai saldainiai
147,125,125,21198,Saldainiai FRUTLANDIJA
147,126,126,21231,Saldainiai POUFFLE
147,233,127,21237,Saldainiai ZOLOTOJ KLIUČIK
147,234,128,21310,Saldainiai LOIS
147,129,129,21317,Saldainiai JOY NUT
147,130,130,21369,Saldainiai GOLDEN LILY
147,227,131,21377,Saldainiai IO RIO
147,132,132,21388,"Saldainiai ZOLUŠKA, 1kg"
147,133,133,21394,"Saldainiai TOFFE CREAM, 1 kg"
147,134,134,21398,Karamels skonio sald. ALIONKA 7
147,235,135,21415,Saldainiai GLEIS okolado skonio
147,136,136,21424,Saldainiai GLEIS griet. skonio
147,137,137,21425,Saldainiai VERSAL
147,138,138,21443,Citrinų skonio vaflis
147,232,139,21455,Saldainiai GULBĖS SAPNAS
147,140,140,21459,Sald. BELOVEŽO GIRIA su spang. tyre
147,141,141,21475,"Saldainiai KOVBOJ DŽONI,1kg"
147,142,142,21482,Saldainiai MAMA PRIECHALA
147,231,143,21484,21484
147,213,144,21513,Saldainiai MEGA DRIVE
147,145,145,21528,"Saulėgrąžų chalva su žem.rieš.,1kg"
147,146,146,21529,Saulėgr.chalva MILK SOFTNESS
