cnt_classes,clstr_id,product_id,product_barcode,product_name
142,125,125,21198,Saldainiai FRUTLANDIJA
142,241,126,21231,Saldainiai POUFFLE
142,244,127,21237,Saldainiai ZOLOTOJ KLIUČIK
142,245,128,21310,Saldainiai LOIS
142,129,129,21317,Saldainiai JOY NUT
142,130,130,21369,Saldainiai GOLDEN LILY
142,131,131,21377,Saldainiai IO RIO
142,245,132,21388,"Saldainiai ZOLUŠKA, 1kg"
142,133,133,21394,"Saldainiai TOFFE CREAM, 1 kg"
142,134,134,21398,Karamels skonio sald. ALIONKA 7
142,135,135,21415,Saldainiai GLEIS okolado skonio
142,245,136,21424,Saldainiai GLEIS griet. skonio
142,137,137,21425,Saldainiai VERSAL
142,138,138,21443,Citrinų skonio vaflis
142,139,139,21455,Saldainiai GULBĖS SAPNAS
142,140,140,21459,Sald. BELOVEŽO GIRIA su spang. tyre
142,141,141,21475,"Saldainiai KOVBOJ DŽONI,1kg"
142,142,142,21482,Saldainiai MAMA PRIECHALA
142,143,143,21484,21484
142,144,144,21513,Saldainiai MEGA DRIVE
142,145,145,21528,"Saulėgrąžų chalva su žem.rieš.,1kg"
142,146,146,21529,Saulėgr.chalva MILK SOFTNESS
142,147,147,21690,992169000000
142,244,148,21720,Karamel FUNNY BOOM
142,149,149,21730,Karamel ANGRY SOUR
142,150,150,21740,Saldainiai BONASIE su lazd.rie.
142,151,151,21752,Saldainiai BONASIE su apelsinais
142,238,152,21754,Saldainiai BONFETTI NUGA
142,153,153,21761,Glaistyta vanilinė saulėgražų chalva
142,245,154,21762,Saldainiai TRAŠKUSIS VKUSIA
142,245,155,21764,Vir. pieno skonio saldainiai VERŽĖ
142,156,156,21767,Saldainiai MANGO
142,157,157,21772,Sald. BELOVEO GIRIA su obuol. tyre
142,158,158,21773,Sald. NOMEDA Winter time
142,159,159,21788,Saldainiai NESTLE LION® MINI
142,160,160,21801,Saldainiai KURAGA
142,238,161,21808,Saldainiai NOMEDA su imb. ir melionu kg
142,238,162,21824,Anyžių skonio karamelė ROSHEN ANIS
142,163,163,21825,Saldainiai 'Jelly'
142,238,164,21826,Saldainiai 'Crazy Bee Frutty'
142,165,165,21829,Karamelė su pieno įdaru „SWEET DROP“
142,166,166,21832,Vafliniai saldainiai LAZY COW
142,167,167,21857,Saldainiai MIŠKA KOSOLAPYJ
142,168,168,21858,Saldainiai IVINKA arbz skonio
142,169,169,21867,992186700000
142,170,170,21869,Saldainiai ZOLOTAJA LILIJA
142,171,171,21893,Vanilinė saulėgražų chalva
142,241,172,21917,21917
142,238,173,21920,"Saldainių su įdaru asorti,1kg"
142,219,174,21922,Saldainiai BOUNTY
142,244,175,21947,Saldainiai KALD SENELIAI
142,176,176,21948,21948
142,245,177,21957,Saldainiai ERNOSLIV
142,178,178,21960,Karamelė BARBARIS
142,179,179,21962,Karamelė MIATNAJA
142,180,180,21965,Saldainiai KORIVKA ROSHEN
142,181,181,21972,"Irisas KIS KIS, 1kg"
142,245,182,21973,Saldainiai LA BOHEME PARFE
142,238,183,21974,Karamelė su įdaru BIM BOM
142,245,184,21987,Saldainiai LOKYS
142,185,185,21992,Šok. saldainiai SNICKERS Mini
142,241,186,21993,Šok. saldainiai TWIX Mini
142,187,187,21998,Karamel ZOLOTOY RACHOK
142,238,188,21999,Saldainiai LINKSMŲ ŠVENČIŲ
142,225,189,22015,Meduoliai su vyšnių skonio įdaru
142,190,190,22056,KIJEVO traškučiai
142,191,191,22628,Pyragėliai SKARELĖS su obuolių įdaru
142,192,192,22629,Bandelės su lašinukų įdaru
142,193,193,23683,Sausainiai Pukite
141,219,0,18002,"Ilgavaisiai agurkai, 1kg"
141,1,1,18003,Trumpavaisiai agurkai 1216cm 1kg
141,2,2,18009,"Trumpavaisiai agurkai 9-12cm ,1kg"
141,246,3,18040,"Apelsinai 4/5dyd. Valencija, 1kg"
141,246,4,18044,Sveriami fas. apelsinai NAVELINA 1kg dy
141,5,5,18062,"Arbūzai, 1kg"
141,6,6,18080,"Baklažanai, 1kg"
141,7,7,18100,"Bananai, 1kg"
141,8,8,18164,"Šviežios bulvės, fas. (import.), 1kg"
141,225,9,18166,"Lietuv. did. bulvės (fas.po 10kg), 1kg"
141,225,10,18169,"Lietuviškos šviežios bulvės fasuot.,1kg"
141,225,11,18174,Lietuviškos bulvės did. (fas.) 1kg
141,12,12,18175,"Saldžiosios bulvės,1 kg"
141,13,13,18193,Raudonieji burokėliai (fas.) 1kg.
141,14,14,18210,"Citrinos 1-4dyd. Verna, 1kg"
141,15,15,18213,"Žaliosios citrinos, 1kg"
141,16,16,18230,"Žaliosios cukinijos, 1kg"
141,17,17,18252,"Česnakai, 1kg"
141,18,18,18272,"Granatai, 1kg"
141,19,19,18292,"Raudonieji greipfrutai , 1kg"
141,20,20,18293,Raudonieji greipfrutai POMELO dyd. 120
141,21,21,18294,Greipfrutai POMELO dyd. 120170mm 1kg
141,22,22,18320,"Imbiero šaknys, 1kg"
141,23,23,18360,"Kaliaropės, 1kg"
141,24,24,18362,"Pankoliai, 1kg"
141,25,25,18380,"Kiviai dyd. 60-65 , 1kg"
141,237,26,18403,"Pekininis kopūstas, 1kg"
141,27,27,18408,"Baltagūžiai kopūstai, 1kg"
141,237,28,18440,"Kriaušės CONFERENCE dyd. 45/55, 1kg"
141,29,29,18442,"Kriaušės CONFERENCE 65+, 1kg"
141,30,30,18457,Kriaus RED COMICE 75 1kg
141,31,31,18465,"Lenkiškos kriaušės CLAPSA 60+, 1kg"
141,246,32,18500,"Mandarinai 4/5dyd., 1kg"
141,246,33,18506,"Did. mandarinai 1/2dyd. ORTANIQUE, kg"
141,34,34,18540,"Geltoni melionai, 1kg"
141,35,35,18545,"Moliūgai, 1kg"
141,36,36,18560,"Pastarnokai,1kg"
141,37,37,18562,"Plautos morkos, 1kg"
141,246,38,18563,"Plautos morkos fas., 1kg"
141,246,39,18570,"Nektarinai, 1kg"
141,246,40,18573,"Fas. liet. obuoliai, 1kg"
141,41,41,18577,"Obuoliai IDARED, kg (dyd. 80-90),1kg"
141,42,42,18589,"Obuoliai JONAGOLD 90/100, 1kg"
141,43,43,18600,Obuoliai GALA dyd. 70 1kg
141,246,44,18602,Obuoliai CRIPPS PINK dyd. 65 1kg
141,246,45,18603,"Fas. obuoliai CHAMPION 65+, 1kg"
141,246,46,18609,"Lietuviški obuoliai, 1kg"
141,47,47,18617,"Obuoliai GOLDEN 70+, 1kg"
141,246,48,18633,"PERSIMONAI, 1kg"
141,49,49,18635,"Persikai , 1kg"
141,246,50,18670,"Geltonoji paprika dyd. G/GG, 1kg"
141,246,51,18674,"Raudonosios paprikos (90-110mm), 1 kg"
141,219,52,18675,"Žaliosios paprikos dyd. G/GG, 1kg"
141,53,53,18677,"Aštrioji paprika, 1kg"
141,240,54,18680,Juodieji pomidorai ADORA dyd. 4757 mm
141,55,55,18681,"Baltoji paprika, 1kg"
141,56,56,18682,"Avietiniai pomidorai, 1kg"
141,240,57,18692,"Pomidorai, 1kg"
141,240,58,18696,"Pomidorai (užaug. po danga) dyd. BB,1kg"
141,240,59,18698,"Slyviniai pomidorai, 1kg"
141,240,60,18699,"Smulkiavaisiai pomidorai Angelle, 1kg"
141,61,61,18710,"Porai, 1kg"
141,62,62,18715,paragins pupels1kg
141,63,63,18730,"Baltieji ridikai, 1kg"
141,246,64,18770,"Raudonieji ridikėliai, 1kg"
141,65,65,18780,"Salierų gumbai, 1kg"
141,66,66,18790,Salierų stiebai 1kg
141,67,67,18822,"Fasuoti svogūnai, 1kg"
141,246,68,18823,"Raudonieji svogūnai, 1kg"
141,69,69,18825,"Balti svogūnai, 1kg"
141,70,70,18840,"Raudonosios vynuogės, 1kg"
141,71,71,18843,"Žaliosios vynuogės, 1kg"
141,72,72,19002,"Džiovinti abrikosai, 1kg"
141,73,73,19020,"Anakardžių riešutai, 1kg"
141,74,74,19041,"Bananų traškučiai, 1kg"
141,75,75,19061,"Džiovintos datulės be kaulo, 1kg"
141,76,76,19081,Graikiniai rieutai su kevalu 1kg
141,77,77,19082,"Graikinių riešutų branduoliai, 1kg"
141,246,78,19083,"Džiovintų spanguolių puselės, 1kg"
141,79,79,19110,"Lazdynų riešutų branduoliai, 1kg"
141,80,80,19120,"Migdolų riešutai, 1kg"
141,81,81,19151,"Pistacijos kepintos ir sūdytos, 1kg"
141,82,82,19161,"Razinos GOLDEN, 1kg"
141,83,83,19164,"Razinos, 1kg"
141,84,84,19166,"Razinos GOLDEN JUMBO, 1kg"
141,225,85,19180,"Saulėgrąžų branduoliai, 1kg"
141,86,86,19200,"Riešutų ir razinų mišinys GAR2, 1kg"
141,87,87,19202,Riešutų mišinys GAR2
141,88,88,19219,"Žemės riešutai su svogūnais JĖGA,"
141,89,89,19220,"Žemės riešutų branduoliai, 1kg"
141,225,90,19221,"Žemės riešutai be odelės, 1kg"
141,91,91,19223,"Žemės riešutai su kevalu, 1kg"
141,92,92,19226,"Kepinti ir sūdyti žemės riešutai, 1kg"
141,93,93,19232,"Skrudinti žemės rieš.su medumi  JĖGA,1kg"
141,94,94,19300,"Pekano riešutai, 1 kg"
141,95,95,19370,"Žemės riešutai apvalkale ROIS BEER,1kg"
141,96,96,21005,Saldainiai LAIMOVOJE TRULIALIA
141,97,97,21009,Saldainiai ZOLOTOJ STEP
141,98,98,21013,21013
141,99,99,21016,21016
141,100,100,21017,Saldainiai MASKA
141,241,101,21021,Saldainiai KROWKA KRUCHUTKA
141,102,102,21024,Karamelė VKUSIA MIX
141,103,103,21026,Saldainiai CHOCO LUCK su aguonomis
141,104,104,21033,Saldainiai MURKINY ZABAVY
141,246,105,21034,Saldainiai ATTACHE
141,244,106,21040,"Saldainiai KOROVKA Sufle,1kg"
141,107,107,21042,Saldainiai MARMELADUKAI
141,108,108,21058,Saldainiai NOMEDA
141,109,109,21059,Saldainiai PERGALĖ Cherry
141,110,110,21066,Sald.SWEET TRAVEL su karam.ir ž.rieš.
141,244,111,21087,Saldainiai MILK BELL MIX
141,112,112,21088,Saulėgrąžų branduolių kozinakas
141,240,113,21090,"Saldainiai su likeriu SOSTINĖS, 1kg"
141,114,114,21092,Saldainiai PUPA
141,115,115,21093,Saldainiai RAUDONOJI AGUONA
141,116,116,21097,"Saldainiai VILNIUS, 1kg"
141,246,117,21098,Saldainiai KREGŽDUTĖ
141,118,118,21104,Saldainiai STEP MIX
141,119,119,21109,ANANASINIAI saldainiai
141,120,120,21112,Saldainiai STEP GRILIAAS
141,238,121,21126,Irisai su žel. įd. MINKY-BINKY
141,122,122,21133,Saldainiai SOUFFLE SALDI SALA
141,123,123,21134,"Saldainiai KRASNAJA ŠAPOČKA,1kg"
141,246,124,21183,Raugeriškio skonio želiniai saldainiai
141,125,125,21198,Saldainiai FRUTLANDIJA
141,241,126,21231,Saldainiai POUFFLE
141,244,127,21237,Saldainiai ZOLOTOJ KLIUČIK
141,246,128,21310,Saldainiai LOIS
141,129,129,21317,Saldainiai JOY NUT
141,130,130,21369,Saldainiai GOLDEN LILY
141,131,131,21377,Saldainiai IO RIO
141,246,132,21388,"Saldainiai ZOLUŠKA, 1kg"
141,133,133,21394,"Saldainiai TOFFE CREAM, 1 kg"
141,134,134,21398,Karamels skonio sald. ALIONKA 7
141,135,135,21415,Saldainiai GLEIS okolado skonio
141,246,136,21424,Saldainiai GLEIS griet. skonio
141,137,137,21425,Saldainiai VERSAL
141,138,138,21443,Citrinų skonio vaflis
141,139,139,21455,Saldainiai GULBĖS SAPNAS
141,140,140,21459,Sald. BELOVEŽO GIRIA su spang. tyre
141,141,141,21475,"Saldainiai KOVBOJ DŽONI,1kg"
141,142,142,21482,Saldainiai MAMA PRIECHALA
141,143,143,21484,21484
141,144,144,21513,Saldainiai MEGA DRIVE
141,145,145,21528,"Saulėgrąžų chalva su žem.rieš.,1kg"
141,146,146,21529,Saulėgr.chalva MILK SOFTNESS
141,147,147,21690,992169000000
141,244,148,21720,Karamel FUNNY BOOM
141,149,149,21730,Karamel ANGRY SOUR
141,150,150,21740,Saldainiai BONASIE su lazd.rie.
141,151,151,21752,Saldainiai BONASIE su apelsinais
141,238,152,21754,Saldainiai BONFETTI NUGA
141,153,153,21761,Glaistyta vanilinė saulėgražų chalva
141,246,154,21762,Saldainiai TRAŠKUSIS VKUSIA
141,246,155,21764,Vir. pieno skonio saldainiai VERŽĖ
141,156,156,21767,Saldainiai MANGO
141,157,157,21772,Sald. BELOVEO GIRIA su obuol. tyre
141,158,158,21773,Sald. NOMEDA Winter time
141,159,159,21788,Saldainiai NESTLE LION® MINI
141,160,160,21801,Saldainiai KURAGA
141,238,161,21808,Saldainiai NOMEDA su imb. ir melionu kg
141,238,162,21824,Anyžių skonio karamelė ROSHEN ANIS
141,163,163,21825,Saldainiai 'Jelly'
141,238,164,21826,Saldainiai 'Crazy Bee Frutty'
141,165,165,21829,Karamelė su pieno įdaru „SWEET DROP“
141,166,166,21832,Vafliniai saldainiai LAZY COW
141,167,167,21857,Saldainiai MIŠKA KOSOLAPYJ
141,168,168,21858,Saldainiai IVINKA arbz skonio
141,169,169,21867,992186700000
141,170,170,21869,Saldainiai ZOLOTAJA LILIJA
141,171,171,21893,Vanilinė saulėgražų chalva
141,241,172,21917,21917
141,238,173,21920,"Saldainių su įdaru asorti,1kg"
141,219,174,21922,Saldainiai BOUNTY
141,244,175,21947,Saldainiai KALD SENELIAI
141,176,176,21948,21948
141,246,177,21957,Saldainiai ERNOSLIV
141,178,178,21960,Karamelė BARBARIS
141,179,179,21962,Karamelė MIATNAJA
141,180,180,21965,Saldainiai KORIVKA ROSHEN
141,181,181,21972,"Irisas KIS KIS, 1kg"
141,246,182,21973,Saldainiai LA BOHEME PARFE
141,238,183,21974,Karamelė su įdaru BIM BOM
141,246,184,21987,Saldainiai LOKYS
141,185,185,21992,Šok. saldainiai SNICKERS Mini
141,241,186,21993,Šok. saldainiai TWIX Mini
141,187,187,21998,Karamel ZOLOTOY RACHOK
141,238,188,21999,Saldainiai LINKSMŲ ŠVENČIŲ
141,225,189,22015,Meduoliai su vyšnių skonio įdaru
141,190,190,22056,KIJEVO traškučiai
141,191,191,22628,Pyragėliai SKARELĖS su obuolių įdaru
141,192,192,22629,Bandelės su lašinukų įdaru
141,193,193,23683,Sausainiai Pukite
140,219,0,18002,"Ilgavaisiai agurkai, 1kg"
140,1,1,18003,Trumpavaisiai agurkai 1216cm 1kg
140,2,2,18009,"Trumpavaisiai agurkai 9-12cm ,1kg"
140,247,3,18040,"Apelsinai 4/5dyd. Valencija, 1kg"
140,247,4,18044,Sveriami fas. apelsinai NAVELINA 1kg dy
140,5,5,18062,"Arbūzai, 1kg"
140,6,6,18080,"Baklažanai, 1kg"
140,7,7,18100,"Bananai, 1kg"
140,8,8,18164,"Šviežios bulvės, fas. (import.), 1kg"
140,225,9,18166,"Lietuv. did. bulvės (fas.po 10kg), 1kg"
140,225,10,18169,"Lietuviškos šviežios bulvės fasuot.,1kg"
140,225,11,18174,Lietuviškos bulvės did. (fas.) 1kg
140,12,12,18175,"Saldžiosios bulvės,1 kg"
140,13,13,18193,Raudonieji burokėliai (fas.) 1kg.
140,14,14,18210,"Citrinos 1-4dyd. Verna, 1kg"
140,15,15,18213,"Žaliosios citrinos, 1kg"
140,16,16,18230,"Žaliosios cukinijos, 1kg"
140,17,17,18252,"Česnakai, 1kg"
140,18,18,18272,"Granatai, 1kg"
140,19,19,18292,"Raudonieji greipfrutai , 1kg"
140,20,20,18293,Raudonieji greipfrutai POMELO dyd. 120
140,247,21,18294,Greipfrutai POMELO dyd. 120170mm 1kg
140,22,22,18320,"Imbiero šaknys, 1kg"
140,23,23,18360,"Kaliaropės, 1kg"
140,24,24,18362,"Pankoliai, 1kg"
140,25,25,18380,"Kiviai dyd. 60-65 , 1kg"
140,237,26,18403,"Pekininis kopūstas, 1kg"
140,27,27,18408,"Baltagūžiai kopūstai, 1kg"
140,237,28,18440,"Kriaušės CONFERENCE dyd. 45/55, 1kg"
140,29,29,18442,"Kriaušės CONFERENCE 65+, 1kg"
140,30,30,18457,Kriaus RED COMICE 75 1kg
140,31,31,18465,"Lenkiškos kriaušės CLAPSA 60+, 1kg"
140,247,32,18500,"Mandarinai 4/5dyd., 1kg"
140,247,33,18506,"Did. mandarinai 1/2dyd. ORTANIQUE, kg"
140,34,34,18540,"Geltoni melionai, 1kg"
140,35,35,18545,"Moliūgai, 1kg"
140,36,36,18560,"Pastarnokai,1kg"
140,37,37,18562,"Plautos morkos, 1kg"
140,247,38,18563,"Plautos morkos fas., 1kg"
140,247,39,18570,"Nektarinai, 1kg"
140,247,40,18573,"Fas. liet. obuoliai, 1kg"
140,41,41,18577,"Obuoliai IDARED, kg (dyd. 80-90),1kg"
140,42,42,18589,"Obuoliai JONAGOLD 90/100, 1kg"
140,43,43,18600,Obuoliai GALA dyd. 70 1kg
140,247,44,18602,Obuoliai CRIPPS PINK dyd. 65 1kg
140,247,45,18603,"Fas. obuoliai CHAMPION 65+, 1kg"
140,247,46,18609,"Lietuviški obuoliai, 1kg"
140,47,47,18617,"Obuoliai GOLDEN 70+, 1kg"
140,247,48,18633,"PERSIMONAI, 1kg"
140,49,49,18635,"Persikai , 1kg"
140,247,50,18670,"Geltonoji paprika dyd. G/GG, 1kg"
140,247,51,18674,"Raudonosios paprikos (90-110mm), 1 kg"
140,219,52,18675,"Žaliosios paprikos dyd. G/GG, 1kg"
140,53,53,18677,"Aštrioji paprika, 1kg"
140,240,54,18680,Juodieji pomidorai ADORA dyd. 4757 mm
140,55,55,18681,"Baltoji paprika, 1kg"
140,56,56,18682,"Avietiniai pomidorai, 1kg"
140,240,57,18692,"Pomidorai, 1kg"
140,240,58,18696,"Pomidorai (užaug. po danga) dyd. BB,1kg"
140,240,59,18698,"Slyviniai pomidorai, 1kg"
140,240,60,18699,"Smulkiavaisiai pomidorai Angelle, 1kg"
140,61,61,18710,"Porai, 1kg"
140,62,62,18715,paragins pupels1kg
140,63,63,18730,"Baltieji ridikai, 1kg"
140,247,64,18770,"Raudonieji ridikėliai, 1kg"
140,65,65,18780,"Salierų gumbai, 1kg"
140,66,66,18790,Salierų stiebai 1kg
140,67,67,18822,"Fasuoti svogūnai, 1kg"
140,247,68,18823,"Raudonieji svogūnai, 1kg"
140,69,69,18825,"Balti svogūnai, 1kg"
140,70,70,18840,"Raudonosios vynuogės, 1kg"
140,71,71,18843,"Žaliosios vynuogės, 1kg"
140,72,72,19002,"Džiovinti abrikosai, 1kg"
140,73,73,19020,"Anakardžių riešutai, 1kg"
140,74,74,19041,"Bananų traškučiai, 1kg"
140,75,75,19061,"Džiovintos datulės be kaulo, 1kg"
140,76,76,19081,Graikiniai rieutai su kevalu 1kg
140,77,77,19082,"Graikinių riešutų branduoliai, 1kg"
140,247,78,19083,"Džiovintų spanguolių puselės, 1kg"
140,79,79,19110,"Lazdynų riešutų branduoliai, 1kg"
140,80,80,19120,"Migdolų riešutai, 1kg"
140,81,81,19151,"Pistacijos kepintos ir sūdytos, 1kg"
140,82,82,19161,"Razinos GOLDEN, 1kg"
140,83,83,19164,"Razinos, 1kg"
140,84,84,19166,"Razinos GOLDEN JUMBO, 1kg"
140,225,85,19180,"Saulėgrąžų branduoliai, 1kg"
140,86,86,19200,"Riešutų ir razinų mišinys GAR2, 1kg"
140,87,87,19202,Riešutų mišinys GAR2
140,88,88,19219,"Žemės riešutai su svogūnais JĖGA,"
140,89,89,19220,"Žemės riešutų branduoliai, 1kg"
140,225,90,19221,"Žemės riešutai be odelės, 1kg"
140,91,91,19223,"Žemės riešutai su kevalu, 1kg"
140,92,92,19226,"Kepinti ir sūdyti žemės riešutai, 1kg"
140,93,93,19232,"Skrudinti žemės rieš.su medumi  JĖGA,1kg"
140,94,94,19300,"Pekano riešutai, 1 kg"
140,95,95,19370,"Žemės riešutai apvalkale ROIS BEER,1kg"
140,96,96,21005,Saldainiai LAIMOVOJE TRULIALIA
140,97,97,21009,Saldainiai ZOLOTOJ STEP
140,98,98,21013,21013
140,99,99,21016,21016
140,100,100,21017,Saldainiai MASKA
140,241,101,21021,Saldainiai KROWKA KRUCHUTKA
140,102,102,21024,Karamelė VKUSIA MIX
140,103,103,21026,Saldainiai CHOCO LUCK su aguonomis
140,104,104,21033,Saldainiai MURKINY ZABAVY
140,247,105,21034,Saldainiai ATTACHE
140,244,106,21040,"Saldainiai KOROVKA Sufle,1kg"
140,107,107,21042,Saldainiai MARMELADUKAI
140,108,108,21058,Saldainiai NOMEDA
140,109,109,21059,Saldainiai PERGALĖ Cherry
140,110,110,21066,Sald.SWEET TRAVEL su karam.ir ž.rieš.
140,244,111,21087,Saldainiai MILK BELL MIX
140,112,112,21088,Saulėgrąžų branduolių kozinakas
140,240,113,21090,"Saldainiai su likeriu SOSTINĖS, 1kg"
140,114,114,21092,Saldainiai PUPA
140,115,115,21093,Saldainiai RAUDONOJI AGUONA
140,116,116,21097,"Saldainiai VILNIUS, 1kg"
140,247,117,21098,Saldainiai KREGŽDUTĖ
140,118,118,21104,Saldainiai STEP MIX
140,119,119,21109,ANANASINIAI saldainiai
140,120,120,21112,Saldainiai STEP GRILIAAS
140,238,121,21126,Irisai su žel. įd. MINKY-BINKY
140,122,122,21133,Saldainiai SOUFFLE SALDI SALA
140,123,123,21134,"Saldainiai KRASNAJA ŠAPOČKA,1kg"
140,247,124,21183,Raugeriškio skonio želiniai saldainiai
140,125,125,21198,Saldainiai FRUTLANDIJA
140,241,126,21231,Saldainiai POUFFLE
140,244,127,21237,Saldainiai ZOLOTOJ KLIUČIK
140,247,128,21310,Saldainiai LOIS
140,129,129,21317,Saldainiai JOY NUT
140,130,130,21369,Saldainiai GOLDEN LILY
140,131,131,21377,Saldainiai IO RIO
140,247,132,21388,"Saldainiai ZOLUŠKA, 1kg"
140,133,133,21394,"Saldainiai TOFFE CREAM, 1 kg"
140,134,134,21398,Karamels skonio sald. ALIONKA 7
140,135,135,21415,Saldainiai GLEIS okolado skonio
140,247,136,21424,Saldainiai GLEIS griet. skonio
140,137,137,21425,Saldainiai VERSAL
140,138,138,21443,Citrinų skonio vaflis
140,139,139,21455,Saldainiai GULBĖS SAPNAS
140,140,140,21459,Sald. BELOVEŽO GIRIA su spang. tyre
140,141,141,21475,"Saldainiai KOVBOJ DŽONI,1kg"
140,142,142,21482,Saldainiai MAMA PRIECHALA
140,143,143,21484,21484
140,144,144,21513,Saldainiai MEGA DRIVE
140,145,145,21528,"Saulėgrąžų chalva su žem.rieš.,1kg"
140,146,146,21529,Saulėgr.chalva MILK SOFTNESS
140,147,147,21690,992169000000
140,244,148,21720,Karamel FUNNY BOOM
140,149,149,21730,Karamel ANGRY SOUR
140,150,150,21740,Saldainiai BONASIE su lazd.rie.
140,151,151,21752,Saldainiai BONASIE su apelsinais
140,238,152,21754,Saldainiai BONFETTI NUGA
140,153,153,21761,Glaistyta vanilinė saulėgražų chalva
140,247,154,21762,Saldainiai TRAŠKUSIS VKUSIA
140,247,155,21764,Vir. pieno skonio saldainiai VERŽĖ
140,156,156,21767,Saldainiai MANGO
140,157,157,21772,Sald. BELOVEO GIRIA su obuol. tyre
140,158,158,21773,Sald. NOMEDA Winter time
140,159,159,21788,Saldainiai NESTLE LION® MINI
140,160,160,21801,Saldainiai KURAGA
140,238,161,21808,Saldainiai NOMEDA su imb. ir melionu kg
140,238,162,21824,Anyžių skonio karamelė ROSHEN ANIS
140,163,163,21825,Saldainiai 'Jelly'
140,238,164,21826,Saldainiai 'Crazy Bee Frutty'
140,165,165,21829,Karamelė su pieno įdaru „SWEET DROP“
140,166,166,21832,Vafliniai saldainiai LAZY COW
140,167,167,21857,Saldainiai MIŠKA KOSOLAPYJ
140,168,168,21858,Saldainiai IVINKA arbz skonio
140,169,169,21867,992186700000
140,170,170,21869,Saldainiai ZOLOTAJA LILIJA
140,171,171,21893,Vanilinė saulėgražų chalva
140,241,172,21917,21917
140,238,173,21920,"Saldainių su įdaru asorti,1kg"
140,219,174,21922,Saldainiai BOUNTY
140,244,175,21947,Saldainiai KALD SENELIAI
140,176,176,21948,21948
140,247,177,21957,Saldainiai ERNOSLIV
140,178,178,21960,Karamelė BARBARIS
140,179,179,21962,Karamelė MIATNAJA
140,180,180,21965,Saldainiai KORIVKA ROSHEN
140,181,181,21972,"Irisas KIS KIS, 1kg"
140,247,182,21973,Saldainiai LA BOHEME PARFE
140,238,183,21974,Karamelė su įdaru BIM BOM
140,247,184,21987,Saldainiai LOKYS
140,185,185,21992,Šok. saldainiai SNICKERS Mini
140,241,186,21993,Šok. saldainiai TWIX Mini
140,187,187,21998,Karamel ZOLOTOY RACHOK
140,238,188,21999,Saldainiai LINKSMŲ ŠVENČIŲ
140,225,189,22015,Meduoliai su vyšnių skonio įdaru
140,190,190,22056,KIJEVO traškučiai
140,191,191,22628,Pyragėliai SKARELĖS su obuolių įdaru
140,192,192,22629,Bandelės su lašinukų įdaru
140,193,193,23683,Sausainiai Pukite
139,219,0,18002,"Ilgavaisiai agurkai, 1kg"
139,1,1,18003,Trumpavaisiai agurkai 1216cm 1kg
139,2,2,18009,"Trumpavaisiai agurkai 9-12cm ,1kg"
139,248,3,18040,"Apelsinai 4/5dyd. Valencija, 1kg"
139,248,4,18044,Sveriami fas. apelsinai NAVELINA 1kg dy
139,5,5,18062,"Arbūzai, 1kg"
139,6,6,18080,"Baklažanai, 1kg"
139,7,7,18100,"Bananai, 1kg"
139,8,8,18164,"Šviežios bulvės, fas. (import.), 1kg"
139,225,9,18166,"Lietuv. did. bulvės (fas.po 10kg), 1kg"
139,225,10,18169,"Lietuviškos šviežios bulvės fasuot.,1kg"
139,225,11,18174,Lietuviškos bulvės did. (fas.) 1kg
139,12,12,18175,"Saldžiosios bulvės,1 kg"
139,13,13,18193,Raudonieji burokėliai (fas.) 1kg.
139,14,14,18210,"Citrinos 1-4dyd. Verna, 1kg"
139,15,15,18213,"Žaliosios citrinos, 1kg"
139,16,16,18230,"Žaliosios cukinijos, 1kg"
139,17,17,18252,"Česnakai, 1kg"
139,18,18,18272,"Granatai, 1kg"
139,19,19,18292,"Raudonieji greipfrutai , 1kg"
139,20,20,18293,Raudonieji greipfrutai POMELO dyd. 120
139,248,21,18294,Greipfrutai POMELO dyd. 120170mm 1kg
139,22,22,18320,"Imbiero šaknys, 1kg"
139,23,23,18360,"Kaliaropės, 1kg"
139,24,24,18362,"Pankoliai, 1kg"
139,25,25,18380,"Kiviai dyd. 60-65 , 1kg"
139,237,26,18403,"Pekininis kopūstas, 1kg"
139,27,27,18408,"Baltagūžiai kopūstai, 1kg"
139,237,28,18440,"Kriaušės CONFERENCE dyd. 45/55, 1kg"
139,29,29,18442,"Kriaušės CONFERENCE 65+, 1kg"
139,30,30,18457,Kriaus RED COMICE 75 1kg
139,31,31,18465,"Lenkiškos kriaušės CLAPSA 60+, 1kg"
139,248,32,18500,"Mandarinai 4/5dyd., 1kg"
139,248,33,18506,"Did. mandarinai 1/2dyd. ORTANIQUE, kg"
139,34,34,18540,"Geltoni melionai, 1kg"
139,35,35,18545,"Moliūgai, 1kg"
139,36,36,18560,"Pastarnokai,1kg"
139,37,37,18562,"Plautos morkos, 1kg"
139,248,38,18563,"Plautos morkos fas., 1kg"
139,248,39,18570,"Nektarinai, 1kg"
139,248,40,18573,"Fas. liet. obuoliai, 1kg"
139,41,41,18577,"Obuoliai IDARED, kg (dyd. 80-90),1kg"
139,42,42,18589,"Obuoliai JONAGOLD 90/100, 1kg"
139,43,43,18600,Obuoliai GALA dyd. 70 1kg
139,248,44,18602,Obuoliai CRIPPS PINK dyd. 65 1kg
139,248,45,18603,"Fas. obuoliai CHAMPION 65+, 1kg"
139,248,46,18609,"Lietuviški obuoliai, 1kg"
139,47,47,18617,"Obuoliai GOLDEN 70+, 1kg"
